Platform,Year_of_Release,Genre,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
1.0,2007.0,5.0,0.04,7.4,36.0,6.6,5.0,1.0
8.0,2006.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,11.0,0.04,7.1,23.0,7.4,27.0,2.0
14.0,2016.0,6.0,0.04,7.1,23.0,1.6,10.0,1.0
8.0,2011.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
0.0,2013.0,0.0,0.04,4.9,7.0,6.3,4.0,1.0
9.0,2014.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2014.0,0.0,0.04,5.8,16.0,7.7,498.0,5.0
1.0,2006.0,8.0,0.04,3.9,4.0,7.4,10.0,2.0
5.0,2002.0,10.0,0.04,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2003.0,8.0,0.04,8.3,40.0,7.4,396.0,5.0
5.0,2006.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
7.0,2015.0,7.0,0.04,6.9,13.0,7.9,16.0,7.0
12.0,2009.0,6.0,0.04,7.1,23.0,7.4,27.0,1.0
1.0,2008.0,8.0,0.04,6.8,15.0,7.3,8.0,7.0
6.0,2008.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
6.0,2014.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2005.0,3.0,0.04,7.1,23.0,7.4,27.0,1.0
1.0,2006.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
7.0,2015.0,0.0,0.04,6.9,44.0,6.4,83.0,7.0
8.0,2009.0,6.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2011.0,11.0,0.04,6.6,4.0,7.8,48.0,2.0
5.0,2007.0,10.0,0.04,7.4,21.0,7.4,25.0,1.0
1.0,2008.0,9.0,0.04,7.1,23.0,7.4,27.0,1.0
3.0,2006.0,11.0,0.04,7.4,32.0,7.6,43.0,2.0
10.0,2010.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
6.0,2008.0,6.0,0.04,7.1,37.0,6.2,26.0,1.0
5.0,2004.0,0.0,0.04,5.3,28.0,8.8,4.0,5.0
9.0,2015.0,7.0,0.04,7.2,14.0,8.1,25.0,7.0
3.0,2011.0,7.0,0.04,5.6,12.0,5.7,269.0,5.0
8.0,2010.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
9.0,2014.0,6.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,5.0,0.04,5.0,12.0,4.8,4.0,1.0
10.0,2007.0,8.0,0.04,5.2,7.0,5.8,5.0,2.0
3.0,2007.0,0.0,0.04,6.3,11.0,7.1,34.0,2.0
12.0,2010.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,8.0,0.04,4.4,16.0,6.9,19.0,5.0
9.0,2014.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,11.0,0.04,6.4,9.0,6.9,9.0,7.0
5.0,2005.0,7.0,0.04,7.4,35.0,8.2,17.0,7.0
4.0,1999.0,5.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2012.0,0.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2013.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
5.0,2008.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,10.0,0.04,7.1,23.0,7.4,27.0,2.0
12.0,2009.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2006.0,0.0,0.04,7.3,18.0,7.5,57.0,5.0
6.0,2009.0,11.0,0.04,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,7.0,0.04,6.8,13.0,6.3,15.0,7.0
5.0,2006.0,2.0,0.04,6.8,22.0,8.3,4.0,7.0
1.0,2009.0,5.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2004.0,0.0,0.04,6.7,19.0,7.2,50.0,1.0
0.0,2015.0,11.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,6.0,0.04,8.2,31.0,8.1,14.0,1.0
6.0,2016.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
4.0,1998.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2008.0,5.0,0.04,6.2,13.0,7.4,27.0,1.0
5.0,2009.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
13.0,2002.0,6.0,0.04,4.2,9.0,7.4,27.0,7.0
1.0,2008.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
5.0,2005.0,8.0,0.04,4.5,25.0,6.5,8.0,5.0
5.0,2006.0,6.0,0.04,7.1,23.0,7.4,27.0,2.0
13.0,2005.0,0.0,0.04,5.6,13.0,7.4,27.0,2.0
3.0,2004.0,6.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2007.0,5.0,0.04,3.7,14.0,4.6,7.0,2.0
13.0,2005.0,0.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,0.0,0.04,7.2,24.0,6.8,380.0,5.0
6.0,2007.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2011.0,4.0,0.04,8.4,55.0,8.4,667.0,2.0
1.0,2007.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2006.0,9.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2011.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,11.0,0.04,7.1,23.0,7.4,27.0,2.0
5.0,2009.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
13.0,2003.0,10.0,0.04,6.7,11.0,7.4,27.0,1.0
5.0,2006.0,10.0,0.04,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,10.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,1.0,0.04,6.7,30.0,8.2,29.0,2.0
5.0,2004.0,8.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,5.0,0.04,7.1,23.0,7.4,27.0,1.0
5.0,2006.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
5.0,2005.0,3.0,0.04,6.5,10.0,7.4,27.0,7.0
8.0,2012.0,0.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,10.0,0.04,7.1,23.0,7.4,27.0,1.0
3.0,2016.0,9.0,0.04,7.0,11.0,7.0,28.0,2.0
4.0,1996.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2016.0,8.0,0.04,5.4,48.0,3.5,284.0,5.0
13.0,2003.0,8.0,0.04,5.5,22.0,8.0,5.0,5.0
1.0,2006.0,10.0,0.04,7.1,23.0,7.4,27.0,1.0
7.0,2017.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
13.0,2004.0,1.0,0.04,6.6,29.0,8.4,9.0,5.0
1.0,2004.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,11.0,0.04,7.1,23.0,7.4,27.0,2.0
14.0,2016.0,3.0,0.04,7.5,5.0,8.0,6.0,2.0
12.0,2016.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,7.0,0.04,7.1,24.0,8.0,30.0,7.0
1.0,2010.0,9.0,0.04,7.1,23.0,7.4,27.0,1.0
12.0,2010.0,8.0,0.04,7.1,23.0,7.4,27.0,2.0
0.0,2013.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2008.0,5.0,0.04,9.0,26.0,8.5,607.0,1.0
8.0,2009.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
12.0,2016.0,10.0,0.04,7.1,23.0,6.5,17.0,1.0
3.0,2009.0,11.0,0.04,7.1,23.0,7.4,27.0,7.0
4.0,1999.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,3.0,0.04,7.1,23.0,7.4,27.0,1.0
7.0,2016.0,0.0,0.04,7.1,23.0,7.4,27.0,2.0
0.0,2015.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,1.0,0.04,6.4,14.0,7.1,17.0,7.0
10.0,2009.0,3.0,0.04,7.1,23.0,7.4,27.0,1.0
8.0,2006.0,7.0,0.04,6.6,25.0,6.8,6.0,7.0
3.0,2003.0,11.0,0.04,8.0,19.0,7.7,57.0,1.0
1.0,2009.0,0.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,9.0,0.04,5.3,6.0,7.4,27.0,1.0
1.0,2010.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
9.0,2016.0,0.0,0.04,7.1,23.0,7.4,27.0,2.0
10.0,2009.0,5.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2005.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2008.0,8.0,0.04,7.5,47.0,7.7,478.0,5.0
13.0,2003.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,6.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,11.0,0.04,7.1,23.0,7.9,19.0,7.0
1.0,2008.0,3.0,0.04,7.1,23.0,7.4,27.0,1.0
5.0,2006.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
13.0,2006.0,8.0,0.04,6.8,33.0,7.4,16.0,5.0
0.0,2016.0,0.0,0.04,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,3.0,0.04,7.1,6.0,8.9,10.0,1.0
1.0,2007.0,6.0,0.04,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,8.0,0.04,4.6,5.0,7.4,27.0,2.0
8.0,2012.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2011.0,1.0,0.04,7.1,23.0,7.4,27.0,2.0
8.0,2012.0,0.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2011.0,3.0,0.04,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,7.0,0.04,7.1,23.0,7.4,27.0,2.0
11.0,2013.0,0.0,0.04,7.1,23.0,7.4,27.0,2.0
3.0,2007.0,11.0,0.04,8.9,44.0,8.1,301.0,7.0
6.0,2013.0,1.0,0.04,7.1,23.0,7.1,14.0,5.0
9.0,2015.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2011.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2006.0,9.0,0.03,5.3,5.0,7.4,27.0,2.0
1.0,2009.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2008.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2014.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2016.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2013.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2016.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2010.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2016.0,10.0,0.03,6.4,6.0,4.8,5.0,2.0
1.0,2008.0,0.0,0.03,5.0,15.0,7.4,27.0,1.0
13.0,2005.0,6.0,0.03,5.1,5.0,7.4,27.0,1.0
0.0,2016.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2007.0,0.0,0.03,8.3,26.0,8.1,242.0,7.0
7.0,2016.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,8.0,0.03,7.1,23.0,7.4,27.0,7.0
7.0,2014.0,0.0,0.03,7.3,70.0,7.5,580.0,7.0
6.0,2012.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2004.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
7.0,2014.0,10.0,0.03,5.3,9.0,5.1,22.0,1.0
13.0,2002.0,10.0,0.03,6.7,8.0,9.0,4.0,1.0
1.0,2009.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,3.0,0.03,7.1,23.0,7.4,27.0,1.0
8.0,2009.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2004.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2013.0,1.0,0.03,7.5,45.0,7.5,82.0,2.0
8.0,2006.0,0.0,0.03,6.3,14.0,6.0,7.0,7.0
12.0,2009.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2011.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2007.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2006.0,6.0,0.03,8.4,25.0,8.0,6.0,2.0
3.0,2011.0,11.0,0.03,5.3,40.0,4.0,110.0,2.0
3.0,2007.0,7.0,0.03,7.1,23.0,7.9,10.0,5.0
5.0,2006.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2016.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,7.0
5.0,2006.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2011.0,0.0,0.03,5.5,7.0,6.0,33.0,5.0
3.0,2008.0,11.0,0.03,5.8,7.0,2.5,19.0,1.0
9.0,2016.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,1998.0,11.0,0.03,7.1,23.0,8.7,50.0,1.0
3.0,2006.0,9.0,0.03,7.1,33.0,7.2,54.0,7.0
6.0,2007.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,10.0,0.03,5.9,13.0,7.4,27.0,1.0
10.0,2007.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,1998.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2006.0,0.0,0.03,8.2,35.0,8.8,528.0,5.0
1.0,2006.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
7.0,2016.0,8.0,0.03,7.7,15.0,6.9,15.0,5.0
3.0,2009.0,8.0,0.03,7.2,31.0,7.0,78.0,7.0
5.0,2006.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,7.0,0.03,7.2,25.0,7.5,511.0,5.0
3.0,1998.0,7.0,0.03,9.1,22.0,9.2,813.0,7.0
5.0,2002.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2008.0,5.0,0.03,7.1,23.0,7.4,27.0,1.0
1.0,2008.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2015.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2003.0,8.0,0.03,8.1,34.0,8.6,293.0,7.0
0.0,2015.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
7.0,2016.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2011.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2003.0,8.0,0.03,7.3,17.0,9.0,5.0,7.0
3.0,2005.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2005.0,8.0,0.03,6.0,10.0,6.5,4.0,5.0
5.0,2007.0,10.0,0.03,3.2,7.0,4.0,4.0,1.0
10.0,2007.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2004.0,7.0,0.03,6.2,30.0,7.8,4.0,7.0
5.0,2004.0,0.0,0.03,4.8,9.0,8.7,7.0,7.0
8.0,2005.0,6.0,0.03,6.7,18.0,7.8,19.0,1.0
1.0,2008.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,1996.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2013.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2014.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
11.0,2014.0,0.0,0.03,7.1,23.0,5.2,6.0,1.0
12.0,2006.0,10.0,0.03,4.1,4.0,8.0,6.0,1.0
6.0,2011.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2009.0,6.0,0.03,6.6,29.0,4.9,9.0,1.0
0.0,2014.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2009.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2013.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2007.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,6.0,0.03,7.1,23.0,7.4,27.0,1.0
7.0,2015.0,2.0,0.03,6.1,35.0,7.4,44.0,7.0
4.0,2001.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,1996.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2007.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
12.0,2011.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2015.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2008.0,1.0,0.03,7.7,12.0,8.3,97.0,2.0
4.0,1998.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2011.0,11.0,0.03,6.3,12.0,6.8,27.0,6.0
3.0,2006.0,11.0,0.03,8.4,46.0,8.5,108.0,7.0
0.0,2013.0,4.0,0.03,7.4,13.0,7.7,23.0,1.0
3.0,2014.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,1995.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,1.0
8.0,2009.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2002.0,1.0,0.03,5.9,21.0,7.5,4.0,1.0
10.0,2010.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2011.0,5.0,0.03,7.1,23.0,7.4,27.0,7.0
1.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2011.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
11.0,2015.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2007.0,1.0,0.03,7.1,23.0,7.4,27.0,1.0
1.0,2011.0,5.0,0.03,7.1,23.0,7.4,27.0,1.0
1.0,2008.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2006.0,8.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2005.0,3.0,0.03,7.1,49.0,7.0,37.0,1.0
7.0,2016.0,3.0,0.03,7.3,12.0,7.4,27.0,2.0
4.0,1996.0,8.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2011.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2001.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2003.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2010.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
7.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,7.0
3.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,7.0
10.0,2008.0,5.0,0.03,7.1,23.0,7.4,27.0,1.0
6.0,2015.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,1.0
12.0,2008.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2011.0,10.0,0.03,7.1,23.0,7.4,27.0,1.0
8.0,2006.0,7.0,0.03,7.0,18.0,6.4,8.0,2.0
3.0,2001.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2014.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2013.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,6.0,0.03,6.9,18.0,7.1,7.0,1.0
0.0,2014.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
11.0,2012.0,4.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2005.0,6.0,0.03,4.1,31.0,7.4,27.0,1.0
1.0,2010.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,9.0,0.03,6.4,7.0,7.5,18.0,7.0
6.0,2009.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2007.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2009.0,10.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,8.0,0.03,7.8,39.0,8.0,282.0,5.0
6.0,2015.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,8.0,0.03,8.2,29.0,7.5,308.0,5.0
6.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2015.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2013.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,10.0,0.03,7.1,23.0,7.4,27.0,1.0
0.0,2013.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2007.0,2.0,0.03,3.8,12.0,7.4,27.0,7.0
1.0,2007.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2016.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2016.0,7.0,0.03,8.3,55.0,6.1,684.0,5.0
9.0,2013.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
5.0,2008.0,11.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,7.0,0.03,4.8,35.0,4.9,18.0,2.0
5.0,2006.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
4.0,2000.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2016.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2010.0,0.0,0.03,7.5,16.0,6.6,218.0,7.0
1.0,2008.0,2.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2006.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2006.0,9.0,0.03,7.1,23.0,6.7,7.0,7.0
6.0,2012.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2013.0,10.0,0.03,7.1,23.0,7.4,27.0,1.0
14.0,2015.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2004.0,9.0,0.03,5.5,21.0,7.4,27.0,7.0
12.0,2016.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2007.0,5.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2006.0,3.0,0.03,6.3,13.0,7.4,27.0,7.0
1.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2007.0,4.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,1.0,0.03,7.1,23.0,7.4,27.0,7.0
0.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,1.0
1.0,2007.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,6.0,0.03,7.3,14.0,8.2,20.0,1.0
12.0,2009.0,3.0,0.03,6.7,4.0,7.4,27.0,2.0
1.0,2010.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
7.0,2016.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2012.0,0.0,0.03,7.1,23.0,7.4,27.0,1.0
1.0,2008.0,3.0,0.03,7.1,23.0,7.4,27.0,1.0
5.0,2008.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2013.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2016.0,0.0,0.03,7.3,12.0,6.3,15.0,1.0
1.0,2007.0,3.0,0.03,7.1,23.0,7.4,27.0,7.0
3.0,2012.0,0.0,0.03,8.4,30.0,8.3,1010.0,2.0
10.0,2010.0,6.0,0.03,7.1,23.0,7.4,27.0,1.0
5.0,2008.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
6.0,2011.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
0.0,2012.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
13.0,2005.0,4.0,0.03,6.2,21.0,6.2,6.0,1.0
7.0,2016.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,4.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2009.0,0.0,0.03,7.9,32.0,8.1,159.0,7.0
1.0,2007.0,9.0,0.03,6.0,13.0,7.4,27.0,1.0
1.0,2010.0,10.0,0.03,7.1,23.0,7.4,27.0,7.0
1.0,2010.0,9.0,0.03,7.1,23.0,7.4,27.0,1.0
1.0,2007.0,10.0,0.03,4.0,7.0,7.4,27.0,1.0
5.0,2008.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2012.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
8.0,2010.0,7.0,0.03,6.0,5.0,7.2,5.0,7.0
8.0,2010.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2008.0,9.0,0.03,3.1,7.0,5.4,11.0,1.0
3.0,2016.0,6.0,0.03,8.6,33.0,8.7,288.0,1.0
3.0,2014.0,6.0,0.03,8.0,12.0,6.8,97.0,2.0
6.0,2009.0,6.0,0.03,6.5,23.0,7.8,11.0,2.0
1.0,2008.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
7.0,2016.0,0.0,0.03,8.0,18.0,8.0,19.0,5.0
3.0,2011.0,1.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2013.0,7.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2009.0,6.0,0.03,7.1,23.0,7.4,27.0,1.0
9.0,2015.0,0.0,0.03,7.1,23.0,7.4,27.0,2.0
10.0,2011.0,3.0,0.03,7.1,23.0,7.4,27.0,2.0
1.0,2010.0,9.0,0.03,7.1,23.0,7.4,27.0,2.0
3.0,2006.0,11.0,0.03,7.1,23.0,8.6,20.0,7.0
8.0,2005.0,7.0,0.03,7.1,23.0,9.7,6.0,7.0
1.0,2007.0,6.0,0.03,7.1,23.0,7.4,27.0,2.0
9.0,2016.0,7.0,0.03,7.1,23.0,7.4,27.0,7.0
