,TrackID,Predictor
115275,233645_6209,1
115276,218506_6209,1
115277,237569_6209,1
115278,235568_7459,1
115279,200046_7858,1
115280,223397_7858,1
115281,217856_10581,1
115282,213179_10581,0
115283,240805_11552,0
115284,215613_12968,1
115285,238589_14974,0
115286,228936_15941,0
115287,207135_15941,1
115288,232126_16200,0
115289,247124_20493,1
115290,225850_24366,0
115291,218534_25050,1
115292,216576_26932,1
115293,213098_27844,1
115294,215547_30926,0
115295,219241_31828,1
115296,237397_34257,0
115297,224245_37186,1
115298,203330_38610,1
115299,230937_38825,1
115300,241234_38825,1
115301,213167_39656,0
115302,246362_40628,1
115303,225705_40792,1
115304,207413_40792,1
115305,205890_43392,0
115306,218392_43987,1
115307,232258_45171,1
115308,201063_45171,1
115309,212672_45171,1
115310,205919_45171,0
115311,230278_45171,0
115312,200223_45171,1
115313,225753_45171,1
115314,229381_45171,1
115315,236836_46635,0
115316,244313_50075,1
115317,201750_51297,0
115318,215212_53978,1
115319,218424_54589,0
115320,227814_56688,0
115321,213331_56884,1
115322,245450_57345,1
115323,222457_57345,1
115324,227813_59089,1
115325,226894_59089,1
115326,215376_59906,0
115327,228120_62869,1
115328,235459_63077,0
115329,248964_63281,1
115330,239810_65502,1
115331,210785_66062,0
115332,202787_69315,0
115333,241332_69315,1
115334,217781_69315,1
115335,227625_69315,1
115336,203732_69315,0
115337,230316_69315,1
115338,232894_69315,0
115339,200954_69315,0
115340,204901_69315,1
115341,232286_69315,1
115342,230788_69331,0
115343,226195_70523,0
115344,224766_71030,1
115345,201698_72220,0
115346,215050_72564,1
115347,206853_72658,0
115348,209251_72658,1
115349,243313_77705,1
115350,225613_77705,1
115351,206163_79115,1
115352,235024_79115,0
115353,238098_79942,1
115354,226126_79942,1
115355,201404_80743,1
115356,209710_81692,0
115357,202820_81692,1
115358,212533_81692,1
115359,216630_81692,1
115360,240094_81692,1
115361,234255_82556,0
115362,201739_83086,0
115363,208154_83086,1
115364,242434_83086,1
115365,244676_83086,1
115366,223027_83086,1
115367,245315_83576,1
115368,239500_86347,1
115369,246235_87086,0
115370,248801_87086,0
115371,236460_87086,1
115372,206280_87086,0
115373,235990_87819,1
115374,206746_90826,1
115375,241730_91651,1
115376,219124_91651,1
115377,248996_92369,1
115378,206855_92649,0
115379,208883_92678,1
115380,236333_92742,0
115381,217222_96467,1
115382,208764_96535,1
115383,214758_96844,1
115384,244382_97114,0
115385,247705_97494,1
115386,216782_97494,1
115387,201447_99302,1
115388,218801_99445,1
115389,242466_99445,1
115390,236768_101195,0
115391,220265_101195,0
115392,225929_101265,1
115393,235392_101898,1
115394,234663_101898,1
115395,215711_112536,0
115396,233684_112717,1
115397,242966_113550,1
115398,231903_113641,0
115399,221587_113641,1
115400,212871_113641,0
115401,247038_113641,1
115402,221143_116596,1
115403,200568_116596,1
115404,202303_116596,1
115405,205250_116596,1
115406,238144_117856,1
115407,230491_122349,1
115408,248787_122375,1
115409,214558_122375,0
115410,224494_122375,1
115411,199814_122375,1
115412,215358_126638,0
115413,234693_126638,1
115414,212143_126638,0
115415,227685_126638,0
115416,214306_127194,0
115417,202486_127260,0
115418,239885_135070,0
115419,246259_136605,0
115420,225980_138384,1
115421,248129_138384,0
115422,244554_138384,1
115423,235631_138384,0
115424,206473_140136,1
115425,215345_140797,1
115426,200931_143104,0
115427,226928_143242,1
115428,242343_144709,1
115429,230863_145491,1
115430,218593_148502,1
115431,220055_148502,1
115432,238700_151027,0
115433,235965_151534,1
115434,205405_151534,1
115435,211688_151534,1
115436,225076_151534,1
115437,244134_151534,1
115438,208784_151534,0
115439,242684_151534,1
115440,230168_151627,1
115441,222601_151627,0
115442,209190_152870,1
115443,200515_152870,1
115444,206800_152966,1
115445,221207_154183,1
115446,217757_154183,1
115447,236915_154183,0
115448,241533_154286,1
115449,243808_154286,0
115450,209756_154286,1
115451,236807_154286,1
115452,210665_154286,1
115453,242221_154286,1
115454,248642_154286,1
115455,211468_154286,1
115456,244978_154286,1
115457,235538_154286,1
115458,223083_154286,1
115459,213047_154286,1
115460,214765_154286,0
115461,215632_154286,1
115462,241754_154286,1
115463,243777_154286,1
115464,242803_154286,0
115465,213720_154286,1
115466,213522_154286,1
115467,207041_154286,0
115468,236968_154286,1
115469,245709_154936,1
115470,201217_154936,1
115471,242327_154936,1
115472,230965_155069,1
115473,227745_155069,1
115474,201075_155069,1
115475,244049_155069,1
115476,204855_155069,1
115477,219456_156446,1
115478,207342_156446,1
115479,231664_156446,1
115480,221695_157825,1
115481,246105_157825,1
115482,220642_160148,1
115483,244468_165800,1
115484,218941_165800,0
115485,221133_165800,1
115486,245188_165800,1
115487,210044_165800,1
115488,225117_165800,1
115489,233549_165800,1
115490,225201_165800,0
115491,205431_165800,1
115492,232700_165800,1
115493,234125_166136,1
115494,245386_166136,0
115495,209187_168103,1
115496,233200_168904,1
115497,219802_169061,0
115498,217993_173368,1
115499,225445_176639,0
115500,215857_176639,1
115501,241541_176639,1
115502,211026_176639,1
115503,231696_176639,1
115504,247292_176639,1
115505,237574_176639,0
115506,233111_176639,1
115507,207869_176639,1
115508,239885_176639,1
115509,204279_176639,0
115510,241931_176639,0
115511,245339_176639,1
115512,236805_176639,1
115513,231145_176639,1
115514,220680_176639,1
115515,207348_176639,1
115516,237255_176639,1
115517,246628_176639,1
115518,214643_176639,1
115519,235607_176639,1
115520,242538_176639,1
115521,206870_176639,1
115522,210415_176639,1
115523,205445_176639,1
115524,240942_176639,1
115525,200564_176639,1
115526,226584_176639,1
115527,217903_176639,1
115528,247015_176639,1
115529,247214_176639,1
115530,225595_176639,0
115531,207654_176639,1
115532,210767_176874,0
115533,216861_177086,1
115534,234033_177086,1
115535,240022_179341,0
115536,245929_181895,1
115537,231093_181895,1
115538,221289_181895,1
115539,207478_181895,1
115540,226079_182671,1
115541,243483_183197,0
115542,223401_183341,1
115543,233142_183349,0
115544,217339_183468,1
115545,225702_185997,1
115546,202663_186887,1
115547,210030_188196,1
115548,205678_188641,0
115549,224648_190924,0
115550,208909_190924,0
115551,202891_191156,1
115552,221192_191688,1
115553,218575_192839,1
115554,239792_192839,1
115555,233886_193520,0
115556,222171_194270,1
115557,241765_194270,1
115558,233700_194270,1
115559,212039_195739,1
115560,209649_195739,1
115561,241682_195739,1
115562,221032_195739,1
115563,215092_195739,1
115564,242697_195739,1
115565,241249_195739,1
115566,211107_195739,1
115567,240299_195739,1
115568,207505_195828,1
115569,212572_196283,1
115570,223479_200986,1
115571,202184_200986,1
115572,236001_201205,1
115573,200303_201781,1
115574,238022_201974,0
115575,236268_202199,1
115576,238611_203813,1
115577,204209_203813,0
115578,209996_203813,1
115579,232497_204200,1
115580,209427_206239,0
115581,238261_208258,1
115582,207901_208258,1
115583,208538_208407,1
115584,220582_208407,1
115585,223209_209275,1
115586,238796_209275,1
115587,217112_210790,1
115588,222318_212302,1
115589,206459_213042,1
115590,238219_214584,1
115591,215942_215120,1
115592,216389_215120,1
115593,242844_215120,1
115594,232123_215120,0
115595,222828_217547,1
115596,214102_217853,1
115597,245094_218446,0
115598,224119_220029,0
115599,240314_220396,1
115600,211653_220396,1
115601,234106_220396,0
115602,239663_221260,1
115603,223959_221827,1
115604,218365_222143,1
115605,211131_222349,1
115606,215792_222923,1
115607,237797_222938,0
115608,202457_222938,1
115609,247643_222938,1
115610,208937_226159,1
115611,203341_226234,1
115612,209297_226350,1
115613,234756_226565,0
115614,244323_226565,0
115615,210330_227624,1
115616,235764_228096,1
115617,217973_228189,1
115618,207856_228257,1
115619,243360_228257,1
115620,223570_228529,1
115621,239690_228529,1
115622,242242_229612,0
115623,246771_229806,0
115624,231935_230254,1
115625,225676_230563,1
115626,203205_230899,0
115627,221261_231715,1
115628,209025_231938,1
115629,233464_235147,1
115630,216554_236066,1
115631,203657_236066,0
115632,226606_236066,1
115633,204557_236066,1
115634,247726_236066,1
115635,228382_237027,1
115636,204853_237820,1
115637,225158_238604,1
115638,242432_239803,0
115639,225433_239950,1
115640,230638_240352,1
115641,216064_240968,0
115642,221275_240968,1
115643,209767_242015,1
115644,219254_242110,0
115645,222070_242110,0
115646,248864_242230,1
115647,204871_244122,0
115648,202582_244122,1
115649,207505_244122,1
115650,219091_244613,1
115651,215766_246890,1
115652,205888_249008,1
115653,227311_250725,1
115654,221544_250805,0
115655,234890_252340,1
115656,230603_252435,0
115657,228965_252435,1
115658,225220_252703,0
115659,219888_252703,1
115660,202535_252703,1
115661,223286_253516,1
115662,216373_253871,1
115663,215560_254558,1
115664,227151_255820,0
115665,233323_256690,1
115666,230137_256690,1
115667,209385_257282,1
115668,213849_259253,1
115669,241036_259253,0
115670,200743_259522,1
115671,220213_259522,1
115672,238066_259522,1
115673,210737_259964,1
115674,210377_259964,1
115675,207398_260308,1
115676,230795_260308,1
115677,202139_262404,1
115678,209707_262857,1
115679,224766_265949,1
115680,204732_267275,0
115681,241394_267275,1
115682,230045_267275,1
115683,202324_268638,1
115684,240563_268936,1
115685,216606_268936,1
115686,208097_268936,1
115687,225894_268936,1
115688,209882_269095,1
115689,219491_269095,1
115690,239220_269164,0
115691,204868_273271,1
115692,209117_273271,1
115693,221130_273271,1
115694,245531_273271,1
115695,233684_273476,1
115696,202626_274118,1
115697,201736_274118,0
115698,220001_274461,1
115699,247709_274897,0
115700,212461_274897,0
115701,228391_274897,0
115702,210471_274897,1
115703,213530_274897,0
115704,213429_274897,0
115705,227246_274917,1
115706,209778_275050,1
115707,221072_285322,0
115708,209980_285322,1
115709,233901_285322,1
115710,201237_285322,1
115711,212076_285322,1
115712,247537_285322,1
115713,247831_285322,1
115714,218913_285322,1
115715,217756_285322,1
115716,211131_285322,1
115717,212908_285322,1
115718,213208_285322,1
115719,208840_285322,1
115720,220273_285322,1
115721,218132_285322,1
115722,218905_285322,0
115723,236948_285322,0
115724,225507_285322,1
115725,237405_285322,1
115726,244534_288201,0
115727,204026_288329,1
115728,211393_288329,1
115729,211404_288329,0
115730,200725_288329,1
115731,221464_288329,1
115732,210250_288329,1
115733,212672_288329,1
115734,229176_288329,1
115735,210151_288329,1
115736,200173_288329,1
115737,246628_288329,1
115738,216204_288329,1
115739,203772_288329,1
115740,216548_288329,0
115741,228015_288329,1
115742,246275_288329,0
115743,225544_288329,0
115744,216681_288329,0
115745,238160_289120,0
115746,218730_290120,1
115747,201333_290787,1
115748,216519_290787,1
115749,204045_290787,1
115750,200280_290787,1
115751,225083_290787,1
115752,240052_290787,1
115753,203202_290794,1
115754,219135_290794,0
115755,215405_290794,1
115756,224239_290794,1
115757,220850_290794,1
115758,212304_290794,1
115759,218283_290794,1
115760,216139_290794,1
115761,201570_290794,0
115762,203085_290794,0
115763,209392_290794,1
115764,221143_291302,0
115765,218380_291302,0
115766,236807_291302,1
115767,220702_291302,1
115768,216407_291302,1
115769,238782_291302,1
115770,230328_291302,1
115771,246813_291302,1
115772,234312_291302,1
115773,206311_291302,0
115774,248732_291302,0
115775,244293_292779,0
115776,237936_292779,1
115777,203397_292779,1
115778,213824_292779,1
115779,220365_292856,1
115780,205606_294027,1
115781,223538_294566,1
115782,247705_1258,1
115783,214691_2095,0
115784,230935_2095,1
115785,245460_3583,0
115786,246613_6083,1
115787,232877_6083,1
115788,222860_8599,1
115789,209022_10887,1
115790,236841_10933,1
115791,221639_10933,1
115792,217424_10988,0
115793,213689_10988,0
115794,223509_12756,1
115795,219525_12756,1
115796,213737_12756,1
115797,215114_12756,1
115798,216790_12756,1
115799,199997_12756,0
115800,203497_12756,1
115801,240760_12756,0
115802,212965_12756,1
115803,206209_13284,0
115804,209673_15430,0
115805,214299_15851,0
115806,230368_15868,0
115807,215377_15868,1
115808,218544_15868,1
115809,236195_16878,1
115810,203542_18633,1
115811,241766_19357,1
115812,248334_19357,0
115813,233958_19357,0
115814,239163_19357,1
115815,232026_19465,1
115816,231180_21870,1
115817,217783_24418,1
115818,208322_24418,0
115819,242983_24418,1
115820,208213_24418,1
115821,226633_24589,0
115822,226514_24864,1
115823,220670_28483,1
115824,243035_29689,1
115825,241336_29689,1
115826,244433_29689,1
115827,212681_29689,0
115828,219056_29689,0
115829,214977_29689,1
115830,231409_29689,1
115831,206411_30224,0
115832,230162_30550,0
115833,245273_30550,0
115834,219270_33094,1
115835,222794_33094,1
115836,203283_33810,0
115837,230788_36193,0
115838,214215_37568,1
115839,243836_37568,1
115840,246322_39063,1
115841,225686_39063,0
115842,211218_39063,1
115843,226853_39063,1
115844,229802_42036,1
115845,215540_42036,0
115846,237610_42036,1
115847,225529_42036,0
115848,248716_42036,1
115849,235113_42036,0
115850,226396_42036,1
115851,209864_42036,1
115852,216632_42831,1
115853,218901_50504,0
115854,215021_50606,1
115855,247581_52230,1
115856,218795_52230,1
115857,245132_52862,1
115858,218717_56318,1
115859,201454_58890,1
115860,233692_59037,1
115861,207212_60914,1
115862,203885_62532,1
115863,201538_63857,1
115864,244127_65214,1
115865,228632_65214,1
115866,234375_67794,0
115867,239141_67932,1
115868,229062_68268,1
115869,224262_68403,1
115870,222290_71059,1
115871,238358_71059,0
115872,208173_71059,1
115873,224939_71059,1
115874,228930_71059,1
115875,201787_71059,1
115876,204880_71059,1
115877,216974_71059,1
115878,220772_71059,1
115879,223253_71059,1
115880,234917_71059,1
115881,206912_71059,1
115882,245880_71059,0
115883,239844_71059,0
115884,232730_71059,1
115885,203855_71059,0
115886,227984_71059,1
115887,238014_72713,1
115888,200176_74079,1
115889,210456_75310,0
115890,232535_75730,0
115891,219976_77818,1
115892,237612_77818,1
115893,224243_79349,1
115894,206342_79349,0
115895,220803_80221,1
115896,213890_80615,1
115897,218386_80615,1
115898,232454_81912,1
115899,231909_81912,1
115900,214121_82355,0
115901,209230_82600,1
115902,238332_84612,0
115903,229692_84901,1
115904,248608_84938,1
115905,233115_84938,0
115906,232693_84938,1
115907,248729_84938,1
115908,238595_84938,1
115909,207015_84938,1
115910,247212_84938,1
115911,203525_86550,0
115912,202808_87791,1
115913,248695_88231,0
115914,209295_88231,1
115915,201955_88231,1
115916,205250_88231,1
115917,224009_88231,0
115918,208230_88231,1
115919,200232_88231,1
115920,231673_88833,1
115921,209739_88833,1
115922,213098_88833,1
115923,230492_88833,1
115924,204409_88833,0
115925,211691_88833,1
115926,236847_89528,1
115927,219341_90174,0
115928,205708_90929,0
115929,235520_92446,1
115930,212820_92494,1
115931,211420_95824,0
115932,233937_100590,1
115933,221795_101613,0
115934,217160_103259,1
115935,222564_103637,1
115936,216774_103637,1
115937,235421_104252,1
115938,229055_104252,1
115939,238106_104912,1
115940,208771_105601,1
115941,246632_107250,1
115942,219864_109658,1
115943,213671_109907,0
115944,207069_109907,1
115945,244294_109907,1
115946,238653_109907,1
115947,241027_109907,1
115948,208165_109907,0
115949,217813_109907,1
115950,227705_109907,1
115951,202111_109907,1
115952,244077_109907,1
115953,215146_109907,0
115954,226843_110707,0
115955,225383_112874,1
115956,204093_113357,0
115957,237326_114293,1
115958,239281_114293,1
115959,219487_115698,1
115960,235682_115698,1
115961,229986_116166,1
115962,218511_116166,1
115963,212110_116166,1
115964,219991_116166,0
115965,238220_116166,1
115966,205830_116166,0
115967,234327_116166,1
115968,209468_116166,0
115969,207076_116166,1
115970,246367_116166,1
115971,222548_116166,0
115972,200935_116166,0
115973,217588_116166,1
115974,205469_116166,1
115975,231517_116166,1
115976,212434_116166,0
115977,208313_116166,1
115978,231152_116166,1
115979,246016_116166,1
115980,220854_118733,1
115981,240871_119375,1
115982,234890_119375,1
115983,202101_119375,1
115984,224752_119375,1
115985,227920_119375,1
115986,237794_119375,1
115987,224243_119375,1
115988,223990_119375,1
115989,213304_119375,1
115990,215803_119375,1
115991,207621_119375,1
115992,200843_119375,1
115993,213228_119375,0
115994,245423_119375,1
115995,206831_119375,1
115996,201380_119797,0
115997,228769_122406,1
115998,226640_122410,1
115999,245177_123028,0
116000,217165_123557,1
116001,240076_125307,1
116002,243005_129497,1
116003,241150_129497,1
116004,203684_129497,1
116005,227252_129775,1
116006,200977_129775,1
116007,200096_130934,1
116008,204497_133194,1
116009,234904_138151,1
116010,214812_139086,1
116011,208619_139086,0
116012,230750_139086,1
116013,223766_140834,1
116014,246679_140867,0
116015,214496_140867,1
116016,213400_141222,0
116017,224280_143763,1
116018,213271_146282,1
116019,217403_146282,0
116020,228184_146282,1
116021,233111_146282,1
116022,236639_146282,1
116023,228660_146282,0
116024,223277_146282,1
116025,200549_146282,0
116026,237683_146976,1
116027,228933_147129,0
116028,207489_147129,1
116029,211319_147903,1
116030,227861_147903,1
116031,207229_147903,1
116032,216953_149202,1
116033,206628_149202,0
116034,215085_151342,1
116035,218274_151852,1
116036,244465_152839,1
116037,230139_152839,1
116038,200633_152839,1
116039,237407_152839,1
116040,206520_152839,1
116041,201786_152839,1
116042,202223_152839,1
116043,210473_153972,1
116044,200504_153972,1
116045,224906_153972,0
116046,208495_153972,1
116047,237099_153972,1
116048,206107_153972,0
116049,207619_153972,1
116050,247092_153972,1
116051,239051_153972,0
116052,246712_153972,1
116053,234156_153972,1
116054,202825_153972,0
116055,225491_153972,1
116056,202208_155539,0
116057,248552_156479,1
116058,223057_157013,0
116059,244192_159549,1
116060,242186_159549,1
116061,208611_159549,1
116062,233249_159549,1
116063,200148_159549,0
116064,218922_159549,0
116065,244140_159549,1
116066,214034_159549,1
116067,248919_159549,1
116068,239449_159801,1
116069,221838_159801,1
116070,245995_161860,1
116071,234024_164136,0
116072,201554_164177,1
116073,201786_164177,1
116074,218420_164177,1
116075,200568_164212,1
116076,248787_164212,0
116077,238422_164212,1
116078,218361_164212,1
116079,203860_164212,1
116080,231188_164212,1
116081,233562_164212,1
116082,214267_165394,1
116083,225275_165993,1
116084,217142_167821,0
116085,230718_168210,1
116086,247635_168210,1
116087,238263_168399,0
116088,236149_168736,1
116089,222976_171054,1
116090,222197_172679,1
116091,215287_172679,0
116092,215951_172679,1
116093,242282_172679,1
116094,248957_172679,0
116095,246841_172679,1
116096,230215_174364,0
116097,204646_177205,1
116098,220075_177205,1
116099,218357_177205,1
116100,217473_177205,1
116101,248946_177205,1
116102,235355_177205,1
116103,224330_177205,1
116104,224827_177205,1
116105,239736_177205,1
116106,207925_177205,1
116107,248671_177205,1
116108,216462_177205,1
116109,223784_178245,0
116110,226832_182685,0
116111,224985_182908,0
116112,219209_183519,1
116113,208134_183519,1
116114,226187_185389,1
116115,230601_187733,0
116116,215214_189716,1
116117,230526_193191,1
116118,240404_193191,1
116119,206224_193206,1
116120,205701_193403,1
116121,232682_193403,1
116122,224572_193492,1
116123,217723_195712,1
116124,209475_196372,1
116125,230305_196904,1
116126,233325_196904,0
116127,230808_196904,0
116128,231469_196904,0
116129,234716_196904,1
116130,236102_196904,1
116131,202079_196987,1
116132,232792_196987,1
116133,225975_196987,1
116134,200054_196987,0
116135,212495_196987,1
116136,247834_196987,1
116137,234159_196987,1
116138,201397_196987,0
116139,211313_196987,1
116140,238873_197941,1
116141,208023_197941,1
116142,246259_197941,0
116143,233503_197941,0
116144,216151_197941,1
116145,221184_200438,1
116146,203953_200438,1
116147,232096_200438,1
116148,200896_200438,1
116149,239200_200438,1
116150,235481_200438,1
116151,208683_200438,1
116152,244712_200438,0
116153,233536_202549,1
116154,234509_205534,0
116155,233977_207890,1
116156,205386_207890,1
116157,213737_207890,1
116158,218357_207890,0
116159,235106_207890,1
116160,234880_207890,0
116161,208706_207890,1
116162,209005_207890,1
116163,209552_207890,1
116164,245249_207890,0
116165,232538_207890,1
116166,233107_207890,1
116167,241207_207890,1
116168,223039_207890,0
116169,213576_207890,1
116170,219797_207890,1
116171,234649_207890,1
116172,207015_207890,1
116173,244094_207890,1
116174,218615_207890,1
116175,246325_207890,1
116176,237100_208037,1
116177,236045_211235,0
116178,202995_211235,1
116179,237415_212639,1
116180,208963_213235,1
116181,239328_213347,1
116182,225757_214955,1
116183,229154_214955,1
116184,245753_216724,0
116185,228890_218267,0
116186,242476_218768,0
116187,246941_219119,1
116188,228813_223368,1
116189,232464_223368,1
116190,248080_223368,1
116191,203563_223368,1
116192,216123_228704,0
116193,225329_229929,1
116194,240683_229929,1
116195,231979_229929,1
116196,222339_229929,0
116197,216104_229929,0
116198,211011_229929,1
116199,246187_229929,1
116200,215676_230319,1
116201,221876_230319,0
116202,221731_230319,1
116203,230359_230319,0
116204,246487_230319,1
116205,212044_230319,1
116206,232182_230319,1
116207,210182_230319,1
116208,233809_230319,1
116209,207642_230319,1
116210,215647_230319,0
116211,207395_230319,0
116212,212063_231506,1
116213,243978_231506,1
116214,230744_238226,0
116215,230150_238638,1
116216,213773_238638,1
116217,205369_238638,1
116218,210854_238638,1
116219,202324_238638,1
116220,219905_238638,0
116221,238757_238638,0
116222,231763_239285,0
116223,226464_240431,1
116224,209154_240431,1
116225,242210_240432,1
116226,212228_241376,0
116227,241434_241376,1
116228,233684_242146,1
116229,202430_242942,1
116230,214567_243052,1
116231,227715_243934,1
116232,230996_243954,1
116233,213687_243954,1
116234,239299_243960,1
116235,227836_247129,1
116236,229944_247129,1
116237,239124_247129,1
116238,213412_249344,1
116239,246954_250169,1
116240,244467_250169,0
116241,232006_251870,1
116242,219211_253342,0
116243,207818_253654,1
116244,200565_254196,1
116245,225831_255099,1
116246,241723_256019,0
116247,206813_257085,0
116248,206457_257085,0
116249,229338_257309,0
116250,211963_257309,0
116251,244439_259443,1
116252,223650_259927,1
116253,219521_261469,1
116254,203981_262038,1
116255,237424_262270,1
116256,206903_262478,0
116257,218198_265617,1
116258,245754_265859,1
116259,209898_266264,1
116260,202758_266667,1
116261,211624_268341,0
116262,213511_269693,0
116263,232797_270526,0
116264,207404_270526,1
116265,205491_270526,1
116266,216460_270526,1
116267,217463_270526,0
116268,241532_270526,0
116269,230730_270526,1
116270,248349_271620,0
116271,223051_272558,1
116272,228748_275684,0
116273,213874_276970,0
116274,210065_276970,0
116275,213861_276970,1
116276,200044_276970,0
116277,214136_277610,0
116278,205043_277610,0
116279,221849_278320,1
116280,230366_278320,1
116281,236284_278320,1
116282,246528_278320,1
116283,237298_278320,1
116284,224971_278320,1
116285,226630_278320,1
116286,232870_278320,0
116287,220773_278582,1
116288,228090_278582,1
116289,235328_278582,1
116290,247788_278582,1
116291,216058_278582,1
116292,231315_278582,1
116293,205983_278582,1
116294,219714_278582,1
116295,206505_278582,1
116296,206659_278582,1
116297,223246_278582,1
116298,227616_278582,1
116299,239302_278582,1
116300,230713_278582,1
116301,221649_278582,1
116302,213750_278582,0
116303,221970_278582,0
116304,233142_278582,1
116305,239611_278582,0
116306,214819_278582,1
116307,201872_278582,1
116308,221291_278582,1
116309,236019_278582,0
116310,226884_278582,0
116311,208843_278582,1
116312,203390_278582,0
116313,220847_278582,1
116314,202864_278582,1
116315,245603_278582,1
116316,242345_278582,1
116317,224882_278582,0
116318,246826_278582,1
116319,232243_278582,1
116320,209454_278582,0
116321,211684_278582,1
116322,217316_278582,1
116323,224826_278582,1
116324,211418_278582,0
116325,214585_278582,1
116326,245027_278582,1
116327,224060_278582,1
116328,221803_278582,0
116329,223581_278582,1
116330,225451_278582,1
116331,238593_278582,1
116332,234352_278582,1
116333,215273_278582,0
116334,229934_278582,1
116335,234058_278582,1
116336,243948_278582,1
116337,201121_278582,1
116338,231158_278582,1
116339,205476_278582,1
116340,242681_278582,0
116341,240676_278582,0
116342,201535_278582,1
116343,200098_278582,0
116344,201621_278582,1
116345,209725_278582,1
116346,241178_278582,0
116347,212596_278582,1
116348,211591_278582,0
116349,244228_278582,1
116350,210290_278582,0
116351,212881_278582,1
116352,222187_278582,1
116353,205047_278582,1
116354,239719_278582,1
116355,230953_278582,1
116356,239282_278582,1
116357,201019_278582,1
116358,212179_278582,0
116359,218994_278582,0
116360,236414_278582,0
116361,228645_278582,1
116362,230659_278582,0
116363,222819_278582,0
116364,227243_278582,1
116365,228769_278582,0
116366,222575_278582,0
116367,236378_278582,1
116368,243525_278582,1
116369,233051_278582,0
116370,245449_278582,0
116371,247922_278582,0
116372,211356_278582,1
116373,200604_278582,1
116374,248304_278582,1
116375,241128_278582,1
116376,203311_278582,1
116377,200650_278582,1
116378,213353_278582,1
116379,220138_278582,1
116380,245218_278582,1
116381,243165_278582,0
116382,238012_278582,0
116383,241909_278805,0
116384,234896_278805,1
116385,220681_278805,1
116386,215877_278805,1
116387,238010_278805,0
116388,219399_278805,0
116389,209441_278941,1
116390,233154_279793,0
116391,213327_280547,1
116392,246418_280547,1
116393,240027_280547,1
116394,200679_280736,1
116395,247331_280808,1
116396,239858_280808,0
116397,235022_280808,1
116398,200400_281571,1
116399,245897_283677,1
116400,230640_285472,1
116401,219874_285472,0
116402,203066_285472,0
116403,237645_285472,1
116404,221185_288641,1
116405,213807_291661,1
116406,218382_932,0
116407,227246_932,1
116408,224650_932,1
116409,232346_932,1
116410,230584_932,1
116411,239057_932,1
116412,225177_932,1
116413,217830_932,1
116414,218913_932,1
116415,221588_932,1
116416,237134_932,1
116417,213749_932,1
116418,211590_932,1
116419,241476_932,1
116420,206680_932,1
116421,243251_3470,1
116422,239493_3596,0
116423,217637_5565,1
116424,225149_5565,1
116425,204575_6039,1
116426,231410_6092,1
116427,240896_6413,0
116428,241362_6590,1
116429,211791_7917,1
116430,228537_7917,1
116431,225080_8439,1
116432,247701_10678,1
116433,203675_11827,1
116434,238317_11827,1
116435,240911_12476,0
116436,218299_12476,0
116437,205608_12476,1
116438,209475_12476,1
116439,213408_12476,0
116440,243722_12476,0
116441,214220_12476,1
116442,230524_12476,1
116443,230474_12476,0
116444,242683_12476,0
116445,204321_12476,0
116446,211862_12476,0
116447,206323_12476,1
116448,222261_12476,1
116449,207061_12476,1
116450,240560_12476,1
116451,223500_12476,1
116452,244624_12701,0
116453,232569_13276,1
116454,205459_13735,0
116455,233858_14325,0
116456,233644_14325,1
116457,231788_15720,1
116458,215035_15720,1
116459,230284_15808,1
116460,225735_16991,1
116461,224679_19446,0
116462,242065_19688,1
116463,227086_20669,0
116464,248733_20695,1
116465,226145_20695,0
116466,199911_21878,1
116467,207277_23077,1
116468,214037_23634,1
116469,201246_23723,0
116470,223618_25012,0
116471,226164_25012,0
116472,233270_27619,0
116473,248642_29133,0
116474,217671_32880,0
116475,202103_35835,0
116476,231522_36806,0
116477,223708_38511,1
116478,212502_39451,0
116479,217809_39451,1
116480,224326_39937,1
116481,233804_39937,1
116482,206964_40586,0
116483,238358_42811,1
116484,199821_42811,1
116485,235721_44435,1
116486,204975_45605,1
116487,201231_45714,0
116488,244506_46098,1
116489,237560_46337,1
116490,240544_46370,1
116491,206418_46424,1
116492,227530_46541,0
116493,219841_46541,1
116494,199876_47894,1
116495,231277_47991,0
116496,204504_48370,0
116497,239638_48370,0
116498,243185_49593,1
116499,224084_49746,1
116500,218689_49746,1
116501,247509_49746,1
116502,222944_49746,1
116503,231263_49746,1
116504,234390_49746,1
116505,215596_51004,0
116506,220539_51004,1
116507,203527_52227,0
116508,208627_52227,0
116509,231306_52227,0
116510,212655_52660,1
116511,235191_52660,0
116512,219686_52660,0
116513,216216_52660,1
116514,201768_52975,1
116515,218976_53106,1
116516,240362_54246,0
116517,216847_54301,1
116518,247041_54301,0
116519,243727_56150,1
116520,237109_57638,0
116521,241753_60175,0
116522,206927_60175,1
116523,204301_60175,1
116524,239473_60175,1
116525,203556_60408,0
116526,243016_60895,0
116527,235908_60895,1
116528,248918_60895,0
116529,234342_60895,1
116530,202800_63483,0
116531,241953_63483,1
116532,236360_66661,1
116533,216970_67061,1
116534,210250_67956,0
116535,218611_69362,0
116536,245169_73322,1
116537,227023_79118,0
116538,223508_79118,1
116539,206954_80346,0
116540,230652_80725,1
116541,238775_80725,1
116542,219379_80725,0
116543,204586_81216,1
116544,231178_81216,1
116545,244586_81216,0
116546,239962_81880,1
116547,241008_82780,0
